,State,StateFIPS,CountyFIPS,Med_Income,Med_Income_White,Med_Income_Black,Med_Income_Nat_Am,Med_Income_Asian,Hispanic
40,TN,47,057,35391.0,35695.0,,,,
41,TN,47,059,35196.0,35485.0,30662.0,,35733.0,21065.0
42,TN,47,061,27373.0,28244.0,,,,
43,TN,47,063,37617.0,39145.0,23917.0,,,19621.0
44,TN,47,065,48248.0,54164.0,28474.0,,71719.0,35496.0
45,TN,47,067,26898.0,27217.0,,19338.0,,
46,TN,47,069,31801.0,37567.0,25135.0,,,
47,TN,47,071,35290.0,36024.0,13844.0,,,22006.0
48,TN,47,073,36927.0,36938.0,49313.0,,,
49,TN,47,075,34182.0,43339.0,23445.0,,,50595.0
50,TN,47,077,38745.0,40835.0,25357.0,,,21225.0
51,TN,47,079,38234.0,39801.0,25625.0,2499.0,,22147.0
52,TN,47,081,36334.0,36343.0,,,,
53,TN,47,083,39401.0,40548.0,,,,
54,TN,47,085,41949.0,42328.0,26463.0,,,38333.0
55,TN,47,087,31534.0,31826.0,,,,
56,TN,47,089,42417.0,43016.0,32691.0,,,32750.0
57,TN,47,091,30763.0,30668.0,68194.0,,,21210.0
58,TN,47,093,48701.0,51862.0,26967.0,40850.0,64648.0,32710.0
59,TN,47,095,30086.0,34148.0,20438.0,,,21513.0
60,TN,47,097,30281.0,36438.0,21414.0,,,
61,TN,47,099,37814.0,38281.0,21068.0,11786.0,,49318.0
62,TN,47,101,36621.0,36937.0,28750.0,,,
63,TN,47,103,40389.0,42135.0,29464.0,33333.0,,24519.0
64,TN,47,105,51107.0,50898.0,38438.0,,202750.0,31908.0
65,TN,47,107,38535.0,38736.0,25694.0,35750.0,,19670.0
66,TN,47,109,32557.0,33550.0,19276.0,33750.0,,21737.0
67,TN,47,111,33509.0,34481.0,,,,
68,TN,47,113,42544.0,53525.0,29804.0,,54583.0,22488.0
69,TN,47,115,41348.0,42573.0,30769.0,,85000.0,
70,TN,47,117,42661.0,43387.0,27470.0,,,32500.0
71,TN,47,119,47692.0,51004.0,28893.0,25795.0,63750.0,31288.0
72,TN,47,121,34424.0,34311.0,,,,
73,TN,47,123,35291.0,36519.0,20446.0,,,38315.0
74,TN,47,125,50344.0,52365.0,41116.0,44857.0,47481.0,50748.0
75,TN,47,127,49427.0,49966.0,,,,
76,TN,47,129,39049.0,39058.0,,,,
77,TN,47,131,40281.0,42215.0,21946.0,,,23173.0
78,TN,47,133,35287.0,35258.0,2499.0,,,16333.0
79,TN,47,135,31425.0,32151.0,,,,
80,TN,47,137,36773.0,37338.0,,,,
81,TN,47,139,38925.0,39296.0,,16477.0,,
82,TN,47,141,35343.0,35863.0,17974.0,9539.0,,37482.0
83,TN,47,143,36146.0,36085.0,37337.0,,,28063.0
84,TN,47,145,40854.0,41451.0,37143.0,,89722.0,
85,TN,47,147,53151.0,55246.0,35804.0,,60363.0,39321.0
86,TN,47,149,56219.0,58289.0,46315.0,,64022.0,41350.0
87,TN,47,151,30246.0,30455.0,,,,
88,TN,47,153,45408.0,46633.0,,55652.0,,
89,TN,47,155,42258.0,42542.0,41320.0,,41449.0,32952.0
90,TN,47,157,46224.0,66517.0,32926.0,31892.0,80080.0,35102.0
91,TN,47,159,43914.0,44382.0,33077.0,,,50125.0
92,TN,47,161,42023.0,42763.0,32150.0,,12143.0,16591.0
93,TN,47,163,40346.0,40811.0,30756.0,40862.0,53611.0,23659.0
94,TN,47,165,57382.0,58301.0,46756.0,49773.0,73810.0,37443.0
95,TN,47,167,53669.0,58999.0,30694.0,131776.0,37340.0,63627.0
96,TN,47,169,41029.0,46500.0,27917.0,,,
97,TN,47,171,33210.0,33316.0,,,,26202.0
98,TN,47,173,37351.0,37393.0,,,,36026.0
99,TN,47,175,40439.0,40659.0,,,,66406.0
100,TN,47,177,35376.0,36395.0,25577.0,7750.0,2499.0,26789.0
101,TN,47,179,42817.0,43305.0,29939.0,40737.0,68229.0,36268.0
102,TN,47,181,30701.0,30931.0,16167.0,,25000.0,21964.0
103,TN,47,183,37037.0,38636.0,20331.0,,,41548.0
104,TN,47,185,34901.0,35297.0,27574.0,,,
105,TN,47,187,96565.0,97939.0,66719.0,230583.0,105558.0,58581.0
106,TN,47,189,61070.0,62769.0,35035.0,30893.0,78571.0,39795.0
12,TX,48,001,41327.0,45789.0,23056.0,,61552.0,32139.0
13,TX,48,003,70423.0,71077.0,36689.0,,,68617.0
14,TX,48,005,44223.0,48264.0,28914.0,19115.0,45545.0,38249.0
15,TX,48,007,41690.0,41315.0,,,,41480.0
16,TX,48,009,60275.0,60714.0,,,,33750.0
17,TX,48,011,59737.0,58684.0,,,,157614.0
18,TX,48,013,52192.0,52129.0,47429.0,50313.0,,45858.0
19,TX,48,015,53687.0,55871.0,42550.0,,,43864.0
20,TX,48,017,37397.0,40208.0,,,,32520.0
21,TX,48,019,49863.0,49651.0,,,,63478.0
22,TX,48,021,54821.0,57274.0,47545.0,34185.0,79063.0,41443.0
23,TX,48,023,36373.0,39375.0,,,,16591.0
24,TX,48,025,42302.0,43706.0,33924.0,,,36743.0
25,TX,48,027,50550.0,53878.0,44646.0,60205.0,47929.0,43438.0
26,TX,48,029,51150.0,52931.0,42450.0,42873.0,63595.0,42721.0
27,TX,48,031,55504.0,56639.0,,,,43767.0
28,TX,48,033,73750.0,72813.0,,,,58194.0
29,TX,48,035,44674.0,45320.0,,80341.0,20208.0,33179.0
30,TX,48,037,42670.0,47666.0,26246.0,85455.0,44141.0,27699.0
31,TX,48,039,69749.0,69781.0,62534.0,73750.0,111273.0,56698.0
32,TX,48,041,39808.0,44680.0,27751.0,64219.0,31278.0,34924.0
33,TX,48,043,38395.0,38462.0,,,,34568.0
34,TX,48,045,38603.0,39559.0,13125.0,,,25938.0
35,TX,48,047,22741.0,22103.0,,,,22854.0
36,TX,48,049,41962.0,42481.0,31548.0,18319.0,,36950.0
37,TX,48,051,51821.0,55259.0,30909.0,,,46192.0
38,TX,48,053,49732.0,50281.0,68452.0,51875.0,,33512.0
39,TX,48,055,47233.0,49238.0,29816.0,46000.0,,41705.0
40,TX,48,057,51078.0,50803.0,45407.0,,69318.0,40458.0
41,TX,48,059,40981.0,41009.0,24500.0,,,36944.0
42,TX,48,061,33266.0,33004.0,36583.0,33558.0,99196.0,30795.0
43,TX,48,063,37851.0,40938.0,21661.0,,,35677.0
44,TX,48,065,66023.0,66818.0,,53611.0,,79444.0
45,TX,48,067,37352.0,41114.0,23500.0,,41014.0,
46,TX,48,069,39459.0,40000.0,,,,30800.0
47,TX,48,071,70544.0,75877.0,44962.0,9750.0,133387.0,48743.0
48,TX,48,073,39595.0,42449.0,19321.0,37083.0,35114.0,34673.0
49,TX,48,075,36633.0,38333.0,,,,
50,TX,48,077,48297.0,49203.0,,,,60000.0
51,TX,48,079,39113.0,39808.0,20938.0,,,28942.0
52,TX,48,081,42467.0,42467.0,,,,30917.0
53,TX,48,083,35156.0,35228.0,41618.0,,,33333.0
54,TX,48,085,84735.0,86517.0,64806.0,93355.0,103313.0,54558.0
55,TX,48,087,39743.0,43520.0,,18000.0,,26214.0
56,TX,48,089,46618.0,49512.0,25884.0,,,36524.0
57,TX,48,091,65833.0,66156.0,71536.0,114904.0,71272.0,54888.0
58,TX,48,093,37470.0,38030.0,,,,32065.0
59,TX,48,095,48368.0,48485.0,,,,26827.0
60,TX,48,097,52406.0,53402.0,29886.0,,,39560.0
61,TX,48,099,49340.0,50512.0,49083.0,48403.0,41667.0,38850.0
62,TX,48,101,34955.0,37067.0,30179.0,,,30179.0
63,TX,48,103,58333.0,54083.0,,,,57868.0
64,TX,48,105,53678.0,54412.0,,,,51481.0
65,TX,48,107,37434.0,38628.0,19464.0,,,33102.0
66,TX,48,109,35000.0,35302.0,,,,26111.0
67,TX,48,111,41345.0,41239.0,82639.0,61750.0,63750.0,33125.0
68,TX,48,113,50270.0,56527.0,37476.0,40843.0,68847.0,40562.0
69,TX,48,115,41095.0,43706.0,20511.0,13490.0,,32052.0
70,TX,48,117,43373.0,45901.0,24844.0,,,37617.0
71,TX,48,119,42432.0,44720.0,10878.0,,,
72,TX,48,121,75050.0,78489.0,53611.0,68480.0,91790.0,52184.0
73,TX,48,123,49736.0,59308.0,28950.0,,,33625.0
74,TX,48,125,39700.0,40670.0,,,,9531.0
75,TX,48,127,36825.0,36998.0,,,,33056.0
76,TX,48,129,36681.0,38872.0,19904.0,,,30500.0
77,TX,48,131,33939.0,37661.0,,,,31831.0
78,TX,48,133,34888.0,35067.0,,11875.0,,21920.0
79,TX,48,135,57150.0,59738.0,48448.0,55885.0,90729.0,52243.0
80,TX,48,137,41813.0,43194.0,,,,30435.0
81,TX,48,139,62465.0,65791.0,47199.0,37083.0,122917.0,44609.0
82,TX,48,141,41637.0,42307.0,51804.0,38654.0,62375.0,37361.0
83,TX,48,143,41416.0,41383.0,2499.0,,,34521.0
84,TX,48,145,36079.0,39936.0,24646.0,,,23631.0
85,TX,48,147,44071.0,46322.0,18967.0,35179.0,,35313.0
86,TX,48,149,47808.0,49597.0,36714.0,,,45453.0
87,TX,48,151,41406.0,44922.0,33583.0,,,36250.0
88,TX,48,153,41026.0,43598.0,22857.0,,,35042.0
89,TX,48,155,36477.0,37386.0,20938.0,,,39375.0
90,TX,48,157,89152.0,95083.0,71559.0,98990.0,108287.0,62318.0
91,TX,48,159,41537.0,43449.0,18148.0,,,33750.0
92,TX,48,161,44301.0,50553.0,29286.0,23214.0,,22014.0
93,TX,48,163,36404.0,39200.0,,,,34116.0
94,TX,48,165,57635.0,56968.0,60804.0,88523.0,,53015.0
95,TX,48,167,62313.0,67608.0,34761.0,80393.0,60239.0,48705.0
96,TX,48,169,48508.0,50625.0,70592.0,,,41250.0
97,TX,48,171,54859.0,54232.0,,65488.0,,37083.0
98,TX,48,173,67303.0,73125.0,,,,41989.0
99,TX,48,175,51226.0,59837.0,21081.0,,,45185.0
100,TX,48,177,42983.0,48133.0,16300.0,,,39713.0
101,TX,48,179,43288.0,44525.0,38021.0,29271.0,44583.0,37348.0
102,TX,48,181,47952.0,50592.0,23841.0,42045.0,47929.0,40790.0
103,TX,48,183,47639.0,52245.0,26654.0,54205.0,62131.0,41944.0
104,TX,48,185,46195.0,51776.0,20698.0,25318.0,,48207.0
105,TX,48,187,62420.0,63571.0,64646.0,55726.0,71542.0,50786.0
106,TX,48,189,43375.0,43622.0,25000.0,30888.0,43750.0,38112.0
107,TX,48,191,30950.0,32327.0,20048.0,,,26964.0
108,TX,48,193,42432.0,43381.0,,,,21938.0
109,TX,48,195,44219.0,44920.0,,,,35417.0
110,TX,48,197,37174.0,39415.0,13980.0,,,32500.0
111,TX,48,199,52614.0,55030.0,32454.0,27473.0,46290.0,55862.0
112,TX,48,201,54457.0,62126.0,38401.0,47894.0,70349.0,42451.0
113,TX,48,203,45974.0,53337.0,30366.0,22560.0,66023.0,36680.0
114,TX,48,205,63004.0,64798.0,,,,39444.0
115,TX,48,207,39850.0,39474.0,18362.0,,,28125.0
116,TX,48,209,58583.0,60918.0,56134.0,96507.0,56364.0,46510.0
117,TX,48,211,62813.0,64406.0,,140500.0,,29773.0
118,TX,48,213,41607.0,42358.0,31667.0,44167.0,36707.0,31171.0
119,TX,48,215,34782.0,34878.0,51076.0,34727.0,75781.0,32103.0
120,TX,48,217,41382.0,43319.0,19859.0,27500.0,,34766.0
121,TX,48,219,50665.0,51301.0,25500.0,,,46377.0
122,TX,48,221,56100.0,57151.0,,,47917.0,36725.0
123,TX,48,223,44396.0,46415.0,30600.0,43194.0,,36287.0
124,TX,48,225,32698.0,43824.0,18939.0,,,22292.0
125,TX,48,227,49575.0,51215.0,28917.0,45263.0,66944.0,38072.0
126,TX,48,229,26384.0,26607.0,,,,21496.0
127,TX,48,231,45197.0,49548.0,26572.0,,37315.0,33458.0
128,TX,48,233,49353.0,51078.0,20868.0,15000.0,,36958.0
129,TX,48,235,58500.0,58833.0,,,,53000.0
130,TX,48,237,50324.0,50023.0,61563.0,61071.0,,36504.0
131,TX,48,239,54926.0,57193.0,43523.0,,,48702.0
132,TX,48,241,40820.0,47180.0,19221.0,,,32548.0
133,TX,48,243,50165.0,49395.0,,38750.0,,45250.0
134,TX,48,245,43540.0,53015.0,29991.0,60238.0,51282.0,42270.0
135,TX,48,247,35521.0,36979.0,,,,34350.0
136,TX,48,249,42986.0,44526.0,58472.0,33438.0,,40919.0
137,TX,48,251,58135.0,59027.0,45385.0,39583.0,38486.0,45706.0
138,TX,48,253,43897.0,44653.0,20332.0,64583.0,,43142.0
139,TX,48,255,45502.0,50851.0,,,,39315.0
140,TX,48,257,60391.0,64298.0,40484.0,,112625.0,44972.0
141,TX,48,259,73240.0,75586.0,66976.0,,,51215.0
142,TX,48,261,36438.0,36313.0,,,,35063.0
143,TX,48,263,47024.0,52031.0,,,,
144,TX,48,265,43810.0,44381.0,36250.0,,,36849.0
145,TX,48,267,40125.0,40089.0,,,,28958.0
146,TX,48,269,63250.0,63500.0,,,,
147,TX,48,271,38281.0,39115.0,23750.0,,,40625.0
148,TX,48,273,38247.0,39651.0,38167.0,,,34202.0
149,TX,48,275,40493.0,43259.0,23365.0,,,34688.0
150,TX,48,277,40748.0,44875.0,24327.0,29107.0,,41275.0
151,TX,48,279,39851.0,41176.0,27813.0,,,32875.0
152,TX,48,281,49630.0,49658.0,92665.0,92865.0,34643.0,34315.0
153,TX,48,283,37292.0,40604.0,,,,32957.0
154,TX,48,285,48677.0,52666.0,25592.0,,,43311.0
155,TX,48,287,53902.0,55669.0,33060.0,,,55409.0
156,TX,48,289,49802.0,50686.0,31250.0,,108021.0,37731.0
157,TX,48,291,48729.0,51266.0,25265.0,47563.0,,42359.0
158,TX,48,293,37554.0,39671.0,28309.0,35000.0,72083.0,33864.0
159,TX,48,295,63125.0,62432.0,,,,64583.0
160,TX,48,297,50400.0,49554.0,,,,35500.0
161,TX,48,299,48259.0,48269.0,,,,38472.0
162,TX,48,301,,,,,,
163,TX,48,303,46075.0,48573.0,30616.0,37422.0,47363.0,38703.0
164,TX,48,305,39526.0,39490.0,,117778.0,,28438.0
165,TX,48,307,40561.0,42052.0,70042.0,21212.0,,34136.0
166,TX,48,309,42687.0,47973.0,24579.0,39375.0,26190.0,34024.0
167,TX,48,311,46250.0,46429.0,,,,37083.0
168,TX,48,313,39390.0,43257.0,19863.0,,,29679.0
169,TX,48,315,34175.0,39071.0,21863.0,,,90375.0
170,TX,48,317,55682.0,68466.0,,,,45846.0
171,TX,48,319,37654.0,38500.0,,,,31250.0
172,TX,48,321,40797.0,43383.0,30317.0,21125.0,,32438.0
173,TX,48,323,33747.0,33580.0,,35600.0,136292.0,32749.0
174,TX,48,325,57338.0,57596.0,157917.0,,,46857.0
175,TX,48,327,34464.0,35000.0,,,,23906.0
176,TX,48,329,68806.0,72099.0,45183.0,65917.0,72764.0,57997.0
177,TX,48,331,38929.0,41224.0,23571.0,38542.0,,35050.0
178,TX,48,333,43920.0,44063.0,,,,34732.0
179,TX,48,335,49870.0,50741.0,,112500.0,,44667.0
180,TX,48,337,46172.0,46386.0,,,,32313.0
181,TX,48,339,68838.0,70752.0,50704.0,46023.0,90212.0,46097.0
182,TX,48,341,49802.0,51039.0,49464.0,26648.0,41150.0,45077.0
183,TX,48,343,39453.0,42213.0,28611.0,,,35865.0
184,TX,48,345,31683.0,32019.0,,,,26364.0
185,TX,48,347,39538.0,45084.0,24897.0,,,31076.0
186,TX,48,349,41505.0,45385.0,23209.0,26913.0,,37083.0
187,TX,48,351,38144.0,41646.0,28460.0,,,75458.0
188,TX,48,353,37102.0,39139.0,16758.0,68438.0,,29349.0
189,TX,48,355,50337.0,51341.0,34805.0,26863.0,69540.0,43720.0
190,TX,48,357,51517.0,51062.0,,,,50903.0
191,TX,48,359,50893.0,49750.0,,,,33750.0
192,TX,48,361,49763.0,52240.0,30454.0,28750.0,56731.0,46875.0
193,TX,48,363,39516.0,40484.0,40188.0,,,33967.0
194,TX,48,365,50119.0,54003.0,24766.0,,,39375.0
195,TX,48,367,67288.0,68066.0,57727.0,68125.0,128594.0,54976.0
196,TX,48,369,45326.0,47910.0,50833.0,15833.0,,39327.0
197,TX,48,371,50305.0,50792.0,,26635.0,,46679.0
198,TX,48,373,39662.0,41103.0,30872.0,34545.0,41014.0,33233.0
199,TX,48,375,38159.0,40634.0,25489.0,35278.0,43443.0,34613.0
200,TX,48,377,32132.0,31323.0,,,,26462.0
201,TX,48,379,48448.0,48797.0,26563.0,,250001.0,26371.0
202,TX,48,381,60972.0,61373.0,46541.0,79250.0,63707.0,49408.0
203,TX,48,383,52181.0,69231.0,16250.0,,,50509.0
204,TX,48,385,36523.0,36797.0,,,,27400.0
205,TX,48,387,31563.0,34183.0,19135.0,40000.0,,11946.0
206,TX,48,389,43540.0,43563.0,,43219.0,,38071.0
207,TX,48,391,44240.0,47406.0,39034.0,,,35000.0
208,TX,48,393,63889.0,64722.0,,,,
209,TX,48,395,46501.0,51483.0,18716.0,72857.0,,48068.0
210,TX,48,397,87524.0,89717.0,69349.0,93875.0,130909.0,53052.0
211,TX,48,399,41526.0,43455.0,11399.0,,,37067.0
212,TX,48,401,46173.0,50962.0,23617.0,,67250.0,40584.0
213,TX,48,403,31307.0,33434.0,15350.0,,,
214,TX,48,405,28275.0,31232.0,16397.0,36250.0,,30781.0
215,TX,48,407,43029.0,44744.0,30494.0,,15795.0,47143.0
216,TX,48,409,52261.0,52569.0,28250.0,43092.0,83821.0,46773.0
217,TX,48,411,39040.0,39200.0,,,,36012.0
218,TX,48,413,55543.0,56083.0,,,,45375.0
219,TX,48,415,56842.0,57184.0,90341.0,,,47207.0
220,TX,48,417,48750.0,47661.0,,,,37083.0
221,TX,48,419,37756.0,42157.0,21458.0,,,35156.0
222,TX,48,421,51987.0,52857.0,,,,37917.0
223,TX,48,423,46929.0,51908.0,30632.0,42154.0,51044.0,37376.0
224,TX,48,425,51912.0,51282.0,,,,42257.0
225,TX,48,427,26172.0,26318.0,,,,25961.0
226,TX,48,429,43951.0,44296.0,27292.0,,,35125.0
227,TX,48,431,53456.0,55750.0,,,,60481.0
228,TX,48,433,42155.0,46310.0,,,,35909.0
229,TX,48,435,51667.0,54500.0,,,,47106.0
230,TX,48,437,37040.0,40489.0,18897.0,41111.0,44821.0,29886.0
231,TX,48,439,58711.0,63883.0,41735.0,61065.0,62265.0,43986.0
232,TX,48,441,45396.0,47737.0,34037.0,52847.0,27295.0,38182.0
233,TX,48,443,31111.0,42188.0,,,,27647.0
234,TX,48,445,37475.0,38984.0,,,,32338.0
235,TX,48,447,41042.0,43333.0,,,,52353.0
236,TX,48,449,44178.0,47468.0,26462.0,49345.0,105625.0,37860.0
237,TX,48,451,46711.0,47917.0,28638.0,40417.0,61029.0,37978.0
238,TX,48,453,61451.0,65193.0,42404.0,50083.0,77831.0,42788.0
239,TX,48,455,34295.0,36804.0,19808.0,,,31923.0
240,TX,48,457,41360.0,42113.0,27337.0,,,23373.0
241,TX,48,459,46673.0,48697.0,35148.0,,,35365.0
242,TX,48,461,46131.0,56510.0,,,,34837.0
243,TX,48,463,38568.0,38432.0,,,250001.0,32373.0
244,TX,48,465,42174.0,42015.0,47074.0,43438.0,,39710.0
245,TX,48,467,44002.0,44872.0,43681.0,,22177.0,35561.0
246,TX,48,469,51758.0,53785.0,37089.0,,95117.0,41575.0
247,TX,48,471,37666.0,42535.0,25845.0,,54293.0,27708.0
248,TX,48,473,51348.0,60578.0,33322.0,,,39656.0
249,TX,48,475,51345.0,51326.0,39423.0,,,49653.0
250,TX,48,477,51269.0,54675.0,32744.0,71250.0,79358.0,36934.0
251,TX,48,479,38862.0,38614.0,123355.0,45406.0,89458.0,37705.0
252,TX,48,481,45176.0,48528.0,26340.0,,,38786.0
253,TX,48,483,52221.0,54383.0,42188.0,,208333.0,39271.0
254,TX,48,485,45543.0,48105.0,28551.0,61122.0,68400.0,36052.0
255,TX,48,487,41630.0,47349.0,20221.0,41071.0,60652.0,48859.0
256,TX,48,489,26495.0,26310.0,,,,22447.0
257,TX,48,491,73750.0,73781.0,57404.0,53713.0,109278.0,58057.0
258,TX,48,493,68100.0,69497.0,46538.0,,,51747.0
259,TX,48,495,55756.0,56221.0,46731.0,,,57039.0
260,TX,48,497,56897.0,57258.0,60650.0,74222.0,86875.0,45595.0
261,TX,48,499,45686.0,47046.0,29028.0,29226.0,43125.0,37617.0
262,TX,48,501,56153.0,57370.0,,,,57159.0
263,TX,48,503,44693.0,46424.0,20774.0,,23892.0,35514.0
264,TX,48,505,32162.0,31974.0,,,,31379.0
265,TX,48,507,26672.0,24315.0,,,,25897.0
12,UT,49,001,50282.0,50847.0,,,,32321.0
13,UT,49,003,55038.0,55631.0,,,51607.0,34719.0
14,UT,49,005,50497.0,51159.0,,23878.0,27155.0,40308.0
15,UT,49,007,46900.0,46921.0,39904.0,84219.0,60938.0,43387.0
16,UT,49,009,56750.0,56750.0,,,,
17,UT,49,011,71112.0,72441.0,58924.0,88000.0,66839.0,49562.0
18,UT,49,013,61133.0,61377.0,,45417.0,100179.0,60515.0
19,UT,49,015,49787.0,49794.0,,,,24856.0
20,UT,49,017,42614.0,42386.0,,,,
21,UT,49,019,41312.0,41570.0,,46713.0,,24222.0
22,UT,49,021,43855.0,45370.0,,25301.0,91917.0,22097.0
23,UT,49,023,54761.0,55462.0,,31250.0,,50536.0
24,UT,49,025,50194.0,46956.0,,,,
25,UT,49,027,51593.0,55658.0,,,,29524.0
26,UT,49,029,74314.0,74755.0,,,,
27,UT,49,031,35980.0,36107.0,,,,22292.0
28,UT,49,033,50781.0,50938.0,,,,22344.0
29,UT,49,035,62117.0,65111.0,37500.0,35938.0,61677.0,44209.0
30,UT,49,037,41484.0,57593.0,,24132.0,,
31,UT,49,039,50323.0,50690.0,,33618.0,,42500.0
32,UT,49,041,46291.0,47404.0,,22216.0,,23929.0
33,UT,49,043,91773.0,92425.0,47426.0,,135913.0,39911.0
34,UT,49,045,63552.0,64735.0,91471.0,53056.0,,49444.0
35,UT,49,047,66815.0,69619.0,,41818.0,,42136.0
36,UT,49,049,62180.0,62884.0,44643.0,42825.0,54917.0,45308.0
37,UT,49,051,66486.0,67269.0,,,,45330.0
38,UT,49,053,50774.0,51384.0,27841.0,42188.0,51588.0,35670.0
39,UT,49,055,40645.0,41048.0,,,,34896.0
40,UT,49,057,56581.0,58326.0,34482.0,35893.0,53430.0,38573.0
12,VA,51,001,39412.0,45737.0,28401.0,,,42768.0
13,VA,51,003,68449.0,71625.0,39587.0,,71897.0,48777.0
14,VA,51,005,45007.0,45865.0,27500.0,,,46583.0
15,VA,51,007,56850.0,67579.0,42746.0,42798.0,,
16,VA,51,009,47558.0,51276.0,30625.0,83125.0,64886.0,
17,VA,51,011,48823.0,53854.0,26786.0,,,61875.0
18,VA,51,013,105763.0,119390.0,62463.0,,88222.0,65003.0
19,VA,51,015,54558.0,55281.0,30795.0,24491.0,,46250.0
20,VA,51,017,43646.0,44097.0,,,,
21,VA,51,019,56316.0,57352.0,42473.0,,31486.0,80469.0
22,VA,51,021,45294.0,45315.0,,,,
23,VA,51,023,60454.0,60956.0,50962.0,,,62125.0
24,VA,51,025,36919.0,46318.0,29248.0,,,37574.0
25,VA,51,027,29679.0,30070.0,,,100938.0,
26,VA,51,029,40331.0,41935.0,35682.0,,,101050.0
27,VA,51,031,47699.0,49710.0,39872.0,,36231.0,61650.0
28,VA,51,033,59227.0,63107.0,51291.0,130648.0,35938.0,63487.0
29,VA,51,035,35000.0,35059.0,,,,51071.0
30,VA,51,036,49563.0,61955.0,40891.0,63500.0,,93750.0
31,VA,51,037,35079.0,38106.0,25353.0,,,
32,VA,51,041,72609.0,76423.0,62131.0,39375.0,83229.0,50016.0
33,VA,51,043,71295.0,75668.0,32153.0,,,
34,VA,51,045,44330.0,44263.0,,,,
35,VA,51,047,66697.0,70034.0,52992.0,,92222.0,47100.0
36,VA,51,049,39301.0,43476.0,29350.0,,,
37,VA,51,051,33624.0,33638.0,24000.0,,,
38,VA,51,053,51397.0,53457.0,41832.0,,123250.0,68669.0
39,VA,51,057,42760.0,48322.0,36791.0,67841.0,,
40,VA,51,059,112552.0,123313.0,81908.0,68824.0,106700.0,75045.0
41,VA,51,061,91609.0,95425.0,47431.0,114306.0,90278.0,63967.0
42,VA,51,063,48005.0,50096.0,18365.0,,,36875.0
43,VA,51,065,63938.0,65405.0,56350.0,,,36603.0
44,VA,51,067,46870.0,48167.0,38289.0,16635.0,,30711.0
45,VA,51,069,69098.0,68896.0,69539.0,75089.0,69698.0,55353.0
46,VA,51,071,46390.0,46840.0,,,50875.0,46705.0
47,VA,51,073,61121.0,61466.0,53108.0,102212.0,,83202.0
48,VA,51,075,79330.0,87143.0,39798.0,,,61429.0
49,VA,51,077,29942.0,30546.0,10990.0,,,26384.0
50,VA,51,079,61550.0,62352.0,42625.0,,140543.0,66600.0
51,VA,51,081,38012.0,48517.0,32798.0,,,
52,VA,51,083,35240.0,40330.0,26535.0,,44800.0,28170.0
53,VA,51,085,78645.0,81174.0,58191.0,60750.0,78750.0,70859.0
54,VA,51,087,61934.0,69574.0,46090.0,55347.0,87371.0,49513.0
55,VA,51,089,35293.0,36789.0,28970.0,,,35923.0
56,VA,51,091,43914.0,43816.0,,,,
57,VA,51,093,65741.0,72742.0,42596.0,,,101176.0
58,VA,51,095,75710.0,80998.0,48446.0,,112273.0,59216.0
59,VA,51,097,48292.0,52000.0,45086.0,,,
60,VA,51,099,81688.0,82741.0,68406.0,,72829.0,185667.0
61,VA,51,101,62031.0,65246.0,43594.0,65625.0,,53523.0
62,VA,51,103,50374.0,56498.0,37628.0,,140577.0,
63,VA,51,105,31086.0,31218.0,,,,
64,VA,51,107,123453.0,125761.0,100669.0,83162.0,136005.0,77596.0
65,VA,51,109,57829.0,59712.0,45903.0,31350.0,103221.0,46613.0
66,VA,51,111,39506.0,44361.0,29583.0,,,25313.0
67,VA,51,113,47736.0,48930.0,19531.0,,,91625.0
68,VA,51,115,63845.0,65780.0,47875.0,,,
69,VA,51,117,37356.0,42855.0,25281.0,,,55655.0
70,VA,51,119,54654.0,60625.0,28438.0,,,
71,VA,51,121,46663.0,48441.0,37961.0,50819.0,32569.0,38137.0
72,VA,51,125,47118.0,51037.0,26657.0,,,
73,VA,51,127,73041.0,72346.0,75000.0,,141027.0,107672.0
74,VA,51,131,35055.0,47604.0,18805.0,,61354.0,
75,VA,51,133,51885.0,58750.0,41201.0,,,
76,VA,51,135,36284.0,44493.0,28375.0,,,35435.0
77,VA,51,137,65166.0,66077.0,36964.0,,115938.0,67174.0
78,VA,51,139,43895.0,44331.0,27969.0,,,33190.0
79,VA,51,141,33982.0,35120.0,31060.0,,,11452.0
80,VA,51,143,41824.0,44450.0,34851.0,,59688.0,39417.0
81,VA,51,145,77896.0,80565.0,41938.0,,161063.0,73036.0
82,VA,51,147,41697.0,49571.0,28152.0,,,
83,VA,51,149,61857.0,68388.0,56792.0,50313.0,83000.0,44032.0
84,VA,51,153,98657.0,104209.0,87787.0,66432.0,94287.0,70087.0
85,VA,51,155,47495.0,47041.0,49286.0,,,
86,VA,51,157,57210.0,60313.0,45544.0,,,41369.0
87,VA,51,159,47288.0,50584.0,35511.0,,,
88,VA,51,161,60519.0,60643.0,54063.0,96750.0,82792.0,62031.0
89,VA,51,163,48901.0,49480.0,,,55795.0,63009.0
90,VA,51,165,53744.0,53801.0,60694.0,,85833.0,34768.0
91,VA,51,167,35045.0,35181.0,21336.0,,,
92,VA,51,169,37240.0,37228.0,,,100208.0,
93,VA,51,171,49406.0,49618.0,47917.0,140000.0,,36489.0
94,VA,51,173,37983.0,38430.0,,,,42500.0
95,VA,51,175,48962.0,63717.0,31972.0,97679.0,,18462.0
